"activity" "subject" "measure" "averagevalue"
"LAYING" 23 "fbodyaccstdx" -0.319233452319444
"LAYING" 23 "fbodyaccstdy" -0.2561066435
"LAYING" 23 "fbodyaccstdz" -0.455727946430556
"LAYING" 23 "fbodybodyaccjerkmagmean" -0.455147252105556
"LAYING" 23 "fbodybodyaccjerkmagstd" -0.522416646666667
"LAYING" 23 "fbodybodygyrojerkmagmean" -0.763124037222222
"LAYING" 23 "fbodybodygyrojerkmagstd" -0.806329273055556
"LAYING" 23 "fbodybodygyromagmean" -0.625742657916667
"LAYING" 23 "fbodybodygyromagstd" -0.572409415555556
"LAYING" 23 "fbodygyromeanx" -0.529672635541667
"LAYING" 23 "fbodygyromeany" -0.62447066625
"LAYING" 23 "fbodygyromeanz" -0.49531965675
"LAYING" 23 "fbodygyrostdx" -0.590107020458333
"LAYING" 23 "fbodygyrostdy" -0.549926610708333
"LAYING" 23 "fbodygyrostdz" -0.553191322444444
"LAYING" 23 "tbodyaccjerkmagmean" -0.467818714722222
"LAYING" 23 "tbodyaccjerkmagstd" -0.482172834138889
"LAYING" 23 "tbodyaccjerkmeanx" 0.095842832125
"LAYING" 23 "tbodyaccjerkmeany" 0.0128287260686111
"LAYING" 23 "tbodyaccjerkmeanz" -0.0219535185293056
"LAYING" 23 "tbodyaccjerkstdx" -0.462875116075
"LAYING" 23 "tbodyaccjerkstdy" -0.399955450486111
"LAYING" 23 "tbodyaccjerkstdz" -0.680011016222222
"LAYING" 23 "tbodyaccmagmean" -0.279312201013889
"LAYING" 23 "tbodyaccmagstd" -0.390548611273611
"LAYING" 23 "tbodyaccmeanx" 0.275641741069444
"LAYING" 23 "tbodyaccmeany" -0.0210003415556944
"LAYING" 23 "tbodyaccmeanz" -0.10848400775
"LAYING" 23 "tbodyaccstdx" -0.343514472959722
"LAYING" 23 "tbodyaccstdy" -0.236660321668056
"LAYING" 23 "tbodyaccstdz" -0.458322451597222
"LAYING" 23 "tbodygyrojerkmagmean" -0.697534107222222
"LAYING" 23 "tbodygyrojerkmagstd" -0.774496554861111
"LAYING" 23 "tbodygyrojerkmeanx" -0.0848770863888889
"LAYING" 23 "tbodygyrojerkmeany" -0.0357148598333333
"LAYING" 23 "tbodygyrojerkmeanz" -0.0322284367652778
"LAYING" 23 "tbodygyrojerkstdx" -0.662496426944444
"LAYING" 23 "tbodygyrojerkstdy" -0.750092233472222
"LAYING" 23 "tbodygyrojerkstdz" -0.659197312361111
"LAYING" 23 "tbodygyromagmean" -0.426868991106944
"LAYING" 23 "tbodygyromagstd" -0.544538672551389
"LAYING" 23 "tbodygyromeanx" -0.0319061357527778
"LAYING" 23 "tbodygyromeany" -0.0811349612791667
"LAYING" 23 "tbodygyromeanz" 0.0757514104875
"LAYING" 23 "tbodygyrostdx" -0.572605558847222
"LAYING" 23 "tbodygyrostdy" -0.572353152083333
"LAYING" 23 "tbodygyrostdz" -0.504248512083333
"LAYING" 23 "tgravityaccmagmean" -0.279312201013889
"LAYING" 23 "tgravityaccmagstd" -0.390548611273611
"LAYING" 23 "tgravityaccmeanx" 0.457001887916667
"LAYING" 23 "tgravityaccmeany" -0.0333911416666667
"LAYING" 23 "tgravityaccmeanz" 0.350225714722222
"LAYING" 23 "tgravityaccstdx" -0.940669850222222
"LAYING" 23 "tgravityaccstdy" -0.941641862222222
"LAYING" 23 "tgravityaccstdz" -0.938164225930556
"SITTING" 23 "fbodyaccjerkmeanx" -0.852036011470588
"SITTING" 23 "fbodyaccjerkmeany" -0.798613123676471
"SITTING" 23 "fbodyaccjerkmeanz" -0.893393968970588
"SITTING" 23 "fbodyaccjerkstdx" -0.858292508382353
"SITTING" 23 "fbodyaccjerkstdy" -0.793505960735294
"SITTING" 23 "fbodyaccjerkstdz" -0.913982428970588
"SITTING" 23 "fbodyaccmagmean" -0.8195042725
"SITTING" 23 "fbodyaccmagstd" -0.842303429705882
"SITTING" 23 "fbodyaccmeanx" -0.835369046470588
"SITTING" 23 "fbodyaccmeany" -0.748765105014706
"SITTING" 23 "fbodyaccmeanz" -0.854681388823529
"SITTING" 23 "fbodyaccstdx" -0.839395835
"SITTING" 23 "fbodyaccstdy" -0.741397830514706
"SITTING" 23 "fbodyaccstdz" -0.802014009117647
"SITTING" 23 "fbodybodyaccjerkmagmean" -0.829361602941176
"SITTING" 23 "fbodybodyaccjerkmagstd" -0.838161876176471
"SITTING" 23 "fbodybodygyrojerkmagmean" -0.917842574852941
"SITTING" 23 "fbodybodygyrojerkmagstd" -0.925633898529412
"SITTING" 23 "fbodybodygyromagmean" -0.862580030588235
"SITTING" 23 "fbodybodygyromagstd" -0.857049351617647
"SITTING" 23 "fbodygyromeanx" -0.856502658970588
"SITTING" 23 "fbodygyromeany" -0.872052991029412
"SITTING" 23 "fbodygyromeanz" -0.819847977205882
"SITTING" 23 "fbodygyrostdx" -0.892836521470588
"SITTING" 23 "fbodygyrostdy" -0.839783180588235
"SITTING" 23 "fbodygyrostdz" -0.844829992647059
"SITTING" 23 "tbodyaccjerkmagmean" -0.839669206029412
"SITTING" 23 "tbodyaccjerkmagstd" -0.833045315588235
"SITTING" 23 "tbodyaccjerkmeanx" 0.0852312898676471
"SITTING" 23 "tbodyaccjerkmeany" 0.0115832709672353
"SITTING" 23 "tbodyaccjerkmeanz" -0.00538469222529412
"SITTING" 23 "tbodyaccjerkstdx" -0.848290560441176
"SITTING" 23 "tbodyaccjerkstdy" -0.789228588970588
"SITTING" 23 "tbodyaccjerkstdz" -0.904332360441176
"SITTING" 23 "tbodyaccmagmean" -0.788910320735294
"SITTING" 23 "tbodyaccmagstd" -0.815166672058824
"SITTING" 23 "tbodyaccmeanx" 0.262425591176471
"SITTING" 23 "tbodyaccmeany" -0.0137117135222059
"SITTING" 23 "tbodyaccmeanz" -0.0983810326176471
"SITTING" 23 "tbodyaccstdx" -0.838051215294118
"SITTING" 23 "tbodyaccstdy" -0.732844651397059
"SITTING" 23 "tbodyaccstdz" -0.809887325441176
"SITTING" 23 "tbodygyrojerkmagmean" -0.897666962794118
"SITTING" 23 "tbodygyrojerkmagstd" -0.918757501764706
"SITTING" 23 "tbodygyrojerkmeanx" -0.0948175538132353
"SITTING" 23 "tbodygyrojerkmeany" -0.0464105686029412
"SITTING" 23 "tbodygyrojerkmeanz" -0.048563280425
"SITTING" 23 "tbodygyrojerkstdx" -0.870375403088235
"SITTING" 23 "tbodygyrojerkstdy" -0.921621074117647
"SITTING" 23 "tbodygyrojerkstdz" -0.876398065441176
"SITTING" 23 "tbodygyromagmean" -0.810737753970588
"SITTING" 23 "tbodygyromagstd" -0.842710671617647
"SITTING" 23 "tbodygyromeanx" -0.0268240655441176
"SITTING" 23 "tbodygyromeany" -0.0887083471029412
"SITTING" 23 "tbodygyromeanz" 0.0985633960882353
"SITTING" 23 "tbodygyrostdx" -0.883829654264706
"SITTING" 23 "tbodygyrostdy" -0.850278003970588
"SITTING" 23 "tbodygyrostdz" -0.826515036176471
"SITTING" 23 "tgravityaccmagmean" -0.788910320735294
"SITTING" 23 "tgravityaccmagstd" -0.815166672058824
"SITTING" 23 "tgravityaccmeanx" 0.607747302352941
"SITTING" 23 "tgravityaccmeany" 0.17882226875
"SITTING" 23 "tgravityaccmeanz" 0.219772629323529
"SITTING" 23 "tgravityaccstdx" -0.960184042058824
"SITTING" 23 "tgravityaccstdy" -0.962878972647059
"SITTING" 23 "tgravityaccstdz" -0.940266840955882
"STANDING" 23 "fbodyaccjerkmeanx" -0.877205352497059
"STANDING" 23 "fbodyaccjerkmeany" -0.845875643282353
"STANDING" 23 "fbodyaccjerkmeanz" -0.911814422352941
"STANDING" 23 "fbodyaccjerkstdx" -0.884585278338235
"STANDING" 23 "fbodyaccjerkstdy" -0.848552226102941
"STANDING" 23 "fbodyaccjerkstdz" -0.934434235882353
"STANDING" 23 "fbodyaccmagmean" -0.842435972176471
"STANDING" 23 "fbodyaccmagstd" -0.869308330020588
"STANDING" 23 "fbodyaccmeanx" -0.869208288822059
"STANDING" 23 "fbodyaccmeany" -0.794354523544118
"STANDING" 23 "fbodyaccmeanz" -0.848295495897059
"STANDING" 23 "fbodyaccstdx" -0.875138773014706
"STANDING" 23 "fbodyaccstdy" -0.791569155294118
"STANDING" 23 "fbodyaccstdz" -0.793512485132353
"STANDING" 23 "fbodybodyaccjerkmagmean" -0.857226354160294
"STANDING" 23 "fbodybodyaccjerkmagstd" -0.884242748838235
"STANDING" 23 "fbodybodygyrojerkmagmean" -0.91223774
"STANDING" 23 "fbodybodygyrojerkmagstd" -0.924387137352941
"STANDING" 23 "fbodybodygyromagmean" -0.850898686602941
"STANDING" 23 "fbodybodygyromagstd" -0.839840320264706
"STANDING" 23 "fbodygyromeanx" -0.862767648132353
"STANDING" 23 "fbodygyromeany" -0.849467541232353
"STANDING" 23 "fbodygyromeanz" -0.839686515567647
"STANDING" 23 "fbodygyrostdx" -0.891979489764706
"STANDING" 23 "fbodygyrostdy" -0.8244522855
"STANDING" 23 "fbodygyrostdz" -0.838271171911765
"STANDING" 23 "tbodyaccjerkmagmean" -0.874883907088235
"STANDING" 23 "tbodyaccjerkmagstd" -0.868124864485294
"STANDING" 23 "tbodyaccjerkmeanx" 0.0783800910441177
"STANDING" 23 "tbodyaccjerkmeany" 0.0152368954308824
"STANDING" 23 "tbodyaccjerkmeanz" -0.00896003717779412
"STANDING" 23 "tbodyaccjerkstdx" -0.875204630808823
"STANDING" 23 "tbodyaccjerkstdy" -0.841709002367647
"STANDING" 23 "tbodyaccjerkstdz" -0.923547922058824
"STANDING" 23 "tbodyaccmagmean" -0.818312182882353
"STANDING" 23 "tbodyaccmagstd" -0.842709535867647
"STANDING" 23 "tbodyaccmeanx" 0.278195927352941
"STANDING" 23 "tbodyaccmeany" -0.0192317028676471
"STANDING" 23 "tbodyaccmeanz" -0.111003221032353
"STANDING" 23 "tbodyaccstdx" -0.873232411132353
"STANDING" 23 "tbodyaccstdy" -0.783209771176471
"STANDING" 23 "tbodyaccstdz" -0.801664607970588
"STANDING" 23 "tbodygyrojerkmagmean" -0.906103006323529
"STANDING" 23 "tbodygyrojerkmagstd" -0.914840305441176
"STANDING" 23 "tbodygyrojerkmeanx" -0.0986908222205882
"STANDING" 23 "tbodygyrojerkmeany" -0.0507639813544118
"STANDING" 23 "tbodygyrojerkmeanz" -0.0687450233558824
"STANDING" 23 "tbodygyrojerkstdx" -0.895406838529412
"STANDING" 23 "tbodygyrojerkstdy" -0.908121174852941
"STANDING" 23 "tbodygyrojerkstdz" -0.919321010735294
"STANDING" 23 "tbodygyromagmean" -0.792661376838235
"STANDING" 23 "tbodygyromagstd" -0.825891018547059
"STANDING" 23 "tbodygyromeanx" -0.0122955684585294
"STANDING" 23 "tbodygyromeany" -0.0534395619088235
"STANDING" 23 "tbodygyromeanz" 0.0810628376911765
"STANDING" 23 "tbodygyrostdx" -0.884667542544118
"STANDING" 23 "tbodygyrostdy" -0.832682142705882
"STANDING" 23 "tbodygyrostdz" -0.826362022648529
"STANDING" 23 "tgravityaccmagmean" -0.818312182882353
"STANDING" 23 "tgravityaccmagstd" -0.842709535867647
"STANDING" 23 "tgravityaccmeanx" 0.644811674411765
"STANDING" 23 "tgravityaccmeany" 0.220102159656471
"STANDING" 23 "tgravityaccmeanz" 0.0590424354294118
"STANDING" 23 "tgravityaccstdx" -0.974082691764706
"STANDING" 23 "tgravityaccstdy" -0.959099458235294
"STANDING" 23 "tgravityaccstdz" -0.926455593823529
"WALKING" 23 "fbodyaccjerkmeanx" -0.314851823271186
"WALKING" 23 "fbodyaccjerkmeany" -0.221543650110169
"WALKING" 23 "fbodyaccjerkmeanz" -0.431150376767797
"WALKING" 23 "fbodyaccjerkstdx" -0.29706037
"WALKING" 23 "fbodyaccjerkstdy" -0.153821135898305
"WALKING" 23 "fbodyaccjerkstdz" -0.492782774847458
"WALKING" 23 "fbodyaccmagmean" -0.181588682101695
"WALKING" 23 "fbodyaccmagstd" -0.405929523288136
"WALKING" 23 "fbodyaccmeanx" -0.283507954644068
"WALKING" 23 "fbodyaccmeany" -0.0649222102372881
"WALKING" 23 "fbodyaccmeanz" -0.285816540554237
"WALKING" 23 "fbodyaccstdx" -0.246254681867797
"WALKING" 23 "fbodyaccstdy" -0.0482363552169491
"WALKING" 23 "fbodyaccstdz" -0.131124423874576
"WALKING" 23 "fbodybodyaccjerkmagmean" -0.236646229237288
"WALKING" 23 "fbodybodyaccjerkmagstd" -0.359934841305085
"WALKING" 23 "fbodybodygyrojerkmagmean" -0.563108714611864
"WALKING" 23 "fbodybodygyrojerkmagstd" -0.629818970932203
"WALKING" 23 "fbodybodygyromagmean" -0.427799968552542
"WALKING" 23 "fbodybodygyromagstd" -0.446848018813559
"WALKING" 23 "fbodygyromeanx" -0.439771048830508
"WALKING" 23 "fbodygyromeany" -0.375929352322034
"WALKING" 23 "fbodygyromeanz" -0.353701497238983
"WALKING" 23 "fbodygyrostdx" -0.504268998389831
"WALKING" 23 "fbodygyrostdy" -0.259380582442373
"WALKING" 23 "fbodygyrostdz" -0.443113770966102
"WALKING" 23 "tbodyaccjerkmagmean" -0.234622656272542
"WALKING" 23 "tbodyaccjerkmagstd" -0.285512636661017
"WALKING" 23 "tbodyaccjerkmeanx" 0.0750104722881356
"WALKING" 23 "tbodyaccjerkmeany" -0.0221092915186441
"WALKING" 23 "tbodyaccjerkmeanz" -0.00602944672711865
"WALKING" 23 "tbodyaccjerkstdx" -0.274094843559322
"WALKING" 23 "tbodyaccjerkstdy" -0.161153926966102
"WALKING" 23 "tbodyaccjerkstdz" -0.462776989122034
"WALKING" 23 "tbodyaccmagmean" -0.110184119716949
"WALKING" 23 "tbodyaccmagstd" -0.24587969979661
"WALKING" 23 "tbodyaccmeanx" 0.273852759830508
"WALKING" 23 "tbodyaccmeany" -0.023315573720339
"WALKING" 23 "tbodyaccmeanz" -0.107114772322034
"WALKING" 23 "tbodyaccstdx" -0.253294741728814
"WALKING" 23 "tbodyaccstdy" -0.00948672023728814
"WALKING" 23 "tbodyaccstdz" -0.132309953440678
"WALKING" 23 "tbodygyrojerkmagmean" -0.516626539322034
"WALKING" 23 "tbodygyrojerkmagstd" -0.578504465033898
"WALKING" 23 "tbodygyrojerkmeanx" -0.0912131700881356
"WALKING" 23 "tbodygyrojerkmeany" -0.0682614885037288
"WALKING" 23 "tbodygyrojerkmeanz" -0.0560306253330509
"WALKING" 23 "tbodygyrojerkstdx" -0.568554267966102
"WALKING" 23 "tbodygyrojerkstdy" -0.521664720748475
"WALKING" 23 "tbodygyrojerkstdz" -0.52756477538983
"WALKING" 23 "tbodygyromagmean" -0.214120721770508
"WALKING" 23 "tbodygyromagstd" -0.369088964081356
"WALKING" 23 "tbodygyromeanx" -0.0886866580191525
"WALKING" 23 "tbodygyromeany" -0.0484656048762712
"WALKING" 23 "tbodygyromeanz" 0.0913003756254237
"WALKING" 23 "tbodygyrostdx" -0.485401112457627
"WALKING" 23 "tbodygyrostdy" -0.286735374581356
"WALKING" 23 "tbodygyrostdz" -0.375707015432203
"WALKING" 23 "tgravityaccmagmean" -0.110184119716949
"WALKING" 23 "tgravityaccmagstd" -0.24587969979661
"WALKING" 23 "tgravityaccmeanx" 0.894540620169492
"WALKING" 23 "tgravityaccmeany" -0.224067752033898
"WALKING" 23 "tgravityaccmeanz" -0.0924317923050847
"WALKING" 23 "tgravityaccstdx" -0.965284378474576
"WALKING" 23 "tgravityaccstdy" -0.950830148474576
"WALKING" 23 "tgravityaccstdz" -0.934973207627119
"WALKING_DOWNSTAIRS" 23 "fbodyaccjerkmeanx" -0.791932677407407
"WALKING_DOWNSTAIRS" 23 "fbodyaccjerkmeany" -0.753813635674074
"WALKING_DOWNSTAIRS" 23 "fbodyaccjerkmeanz" -0.827955505666667
"WALKING_DOWNSTAIRS" 23 "fbodyaccjerkstdx" -0.79449414962963
"WALKING_DOWNSTAIRS" 23 "fbodyaccjerkstdy" -0.764941632148148
"WALKING_DOWNSTAIRS" 23 "fbodyaccjerkstdz" -0.85043202087037
"WALKING_DOWNSTAIRS" 23 "fbodyaccmagmean" -0.757968473314815
"WALKING_DOWNSTAIRS" 23 "fbodyaccmagstd" -0.82411426637037
"WALKING_DOWNSTAIRS" 23 "fbodyaccmeanx" -0.78879315012963
"WALKING_DOWNSTAIRS" 23 "fbodyaccmeany" -0.655114746111111
"WALKING_DOWNSTAIRS" 23 "fbodyaccmeanz" -0.760958918353704
"WALKING_DOWNSTAIRS" 23 "fbodyaccstdx" -0.782996946203704
"WALKING_DOWNSTAIRS" 23 "fbodyaccstdy" -0.624981528481481
"WALKING_DOWNSTAIRS" 23 "fbodyaccstdz" -0.712274801190741
"WALKING_DOWNSTAIRS" 23 "fbodybodyaccjerkmagmean" -0.778341904481481
"WALKING_DOWNSTAIRS" 23 "fbodybodyaccjerkmagstd" -0.83075126962963
"WALKING_DOWNSTAIRS" 23 "fbodybodygyrojerkmagmean" -0.870949691851852
"WALKING_DOWNSTAIRS" 23 "fbodybodygyrojerkmagstd" -0.896288410925926
"WALKING_DOWNSTAIRS" 23 "fbodybodygyromagmean" -0.823865863888889
"WALKING_DOWNSTAIRS" 23 "fbodybodygyromagstd" -0.791570286407407
"WALKING_DOWNSTAIRS" 23 "fbodygyromeanx" -0.825322159888889
"WALKING_DOWNSTAIRS" 23 "fbodygyromeany" -0.806663658740741
"WALKING_DOWNSTAIRS" 23 "fbodygyromeanz" -0.667762900251852
"WALKING_DOWNSTAIRS" 23 "fbodygyrostdx" -0.857371981277778
"WALKING_DOWNSTAIRS" 23 "fbodygyrostdy" -0.812963182666667
"WALKING_DOWNSTAIRS" 23 "fbodygyrostdz" -0.625858117851852
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkmagmean" -0.771607757351852
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkmagstd" -0.799143353777778
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkmeanx" 0.0876551978518519
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkmeany" -0.00300253952611111
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkmeanz" -0.0158931014312963
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkstdx" -0.783508470388889
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkstdy" -0.750427464537037
"WALKING_DOWNSTAIRS" 23 "tbodyaccjerkstdz" -0.839678770111111
"WALKING_DOWNSTAIRS" 23 "tbodyaccmagmean" -0.702311512425926
"WALKING_DOWNSTAIRS" 23 "tbodyaccmagstd" -0.777246372962963
"WALKING_DOWNSTAIRS" 23 "tbodyaccmeanx" 0.273291823148148
"WALKING_DOWNSTAIRS" 23 "tbodyaccmeany" -0.0167170978407407
"WALKING_DOWNSTAIRS" 23 "tbodyaccmeanz" -0.106756062203704
"WALKING_DOWNSTAIRS" 23 "tbodyaccstdx" -0.784283739425926
"WALKING_DOWNSTAIRS" 23 "tbodyaccstdy" -0.618882633148148
"WALKING_DOWNSTAIRS" 23 "tbodyaccstdz" -0.714550594011111
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkmagmean" -0.855741302407407
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkmagstd" -0.877613336851852
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkmeanx" -0.113513347557407
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkmeany" -0.0472051909074074
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkmeanz" -0.0600761935185185
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkstdx" -0.869857933148148
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkstdy" -0.861283711666667
"WALKING_DOWNSTAIRS" 23 "tbodygyrojerkstdz" -0.84157639537037
"WALKING_DOWNSTAIRS" 23 "tbodygyromagmean" -0.706037401
"WALKING_DOWNSTAIRS" 23 "tbodygyromagstd" -0.781227635444444
"WALKING_DOWNSTAIRS" 23 "tbodygyromeanx" 0.0181974782777778
"WALKING_DOWNSTAIRS" 23 "tbodygyromeany" -0.0954545387703704
"WALKING_DOWNSTAIRS" 23 "tbodygyromeanz" 0.045640798462963
"WALKING_DOWNSTAIRS" 23 "tbodygyrostdx" -0.848940672518519
"WALKING_DOWNSTAIRS" 23 "tbodygyrostdy" -0.809538733722222
"WALKING_DOWNSTAIRS" 23 "tbodygyrostdz" -0.606088364703704
"WALKING_DOWNSTAIRS" 23 "tgravityaccmagmean" -0.702311512425926
"WALKING_DOWNSTAIRS" 23 "tgravityaccmagstd" -0.777246372962963
"WALKING_DOWNSTAIRS" 23 "tgravityaccmeanx" 0.89591350037037
"WALKING_DOWNSTAIRS" 23 "tgravityaccmeany" -0.0752291477777778
"WALKING_DOWNSTAIRS" 23 "tgravityaccmeanz" -0.00338278785185185
"WALKING_DOWNSTAIRS" 23 "tgravityaccstdx" -0.979472106481482
"WALKING_DOWNSTAIRS" 23 "tgravityaccstdy" -0.951304348888889
"WALKING_DOWNSTAIRS" 23 "tgravityaccstdz" -0.961957245
"WALKING_UPSTAIRS" 23 "fbodyaccjerkmeanx" -0.830766236980392
"WALKING_UPSTAIRS" 23 "fbodyaccjerkmeany" -0.784483349627451
"WALKING_UPSTAIRS" 23 "fbodyaccjerkmeanz" -0.84614072254902
"WALKING_UPSTAIRS" 23 "fbodyaccjerkstdx" -0.844670277627451
"WALKING_UPSTAIRS" 23 "fbodyaccjerkstdy" -0.80454721347451
"WALKING_UPSTAIRS" 23 "fbodyaccjerkstdz" -0.86919569
"WALKING_UPSTAIRS" 23 "fbodyaccmagmean" -0.805867796884314
"WALKING_UPSTAIRS" 23 "fbodyaccmagstd" -0.857548470980392
"WALKING_UPSTAIRS" 23 "fbodyaccmeanx" -0.835629789529412
"WALKING_UPSTAIRS" 23 "fbodyaccmeany" -0.719685786470588
"WALKING_UPSTAIRS" 23 "fbodyaccmeanz" -0.782085215794118
"WALKING_UPSTAIRS" 23 "fbodyaccstdx" -0.847131125509804
"WALKING_UPSTAIRS" 23 "fbodyaccstdy" -0.706727213333333
"WALKING_UPSTAIRS" 23 "fbodyaccstdz" -0.751453823529412
"WALKING_UPSTAIRS" 23 "fbodybodyaccjerkmagmean" -0.803680429568628
"WALKING_UPSTAIRS" 23 "fbodybodyaccjerkmagstd" -0.857212033137255
"WALKING_UPSTAIRS" 23 "fbodybodygyrojerkmagmean" -0.889143610392157
"WALKING_UPSTAIRS" 23 "fbodybodygyrojerkmagstd" -0.905182866078431
"WALKING_UPSTAIRS" 23 "fbodybodygyromagmean" -0.850025748235294
"WALKING_UPSTAIRS" 23 "fbodybodygyromagstd" -0.838963908176471
"WALKING_UPSTAIRS" 23 "fbodygyromeanx" -0.865711230392157
"WALKING_UPSTAIRS" 23 "fbodygyromeany" -0.834526971137255
"WALKING_UPSTAIRS" 23 "fbodygyromeanz" -0.705619472941176
"WALKING_UPSTAIRS" 23 "fbodygyrostdx" -0.900903848235294
"WALKING_UPSTAIRS" 23 "fbodygyrostdy" -0.839963396352941
"WALKING_UPSTAIRS" 23 "fbodygyrostdz" -0.68249312254902
"WALKING_UPSTAIRS" 23 "tbodyaccjerkmagmean" -0.814772515394118
"WALKING_UPSTAIRS" 23 "tbodyaccjerkmagstd" -0.824806952254902
"WALKING_UPSTAIRS" 23 "tbodyaccjerkmeanx" 0.0736790984219608
"WALKING_UPSTAIRS" 23 "tbodyaccjerkmeany" 0.0110919775478431
"WALKING_UPSTAIRS" 23 "tbodyaccjerkmeanz" -0.00218453013235294
"WALKING_UPSTAIRS" 23 "tbodyaccjerkstdx" -0.829882497058824
"WALKING_UPSTAIRS" 23 "tbodyaccjerkstdy" -0.786248553866667
"WALKING_UPSTAIRS" 23 "tbodyaccjerkstdz" -0.858460486921569
"WALKING_UPSTAIRS" 23 "tbodyaccmagmean" -0.768353222588235
"WALKING_UPSTAIRS" 23 "tbodyaccmagstd" -0.820620024431373
"WALKING_UPSTAIRS" 23 "tbodyaccmeanx" 0.273711130470588
"WALKING_UPSTAIRS" 23 "tbodyaccmeany" -0.0177624580313725
"WALKING_UPSTAIRS" 23 "tbodyaccmeanz" -0.115858224254902
"WALKING_UPSTAIRS" 23 "tbodyaccstdx" -0.843485284352941
"WALKING_UPSTAIRS" 23 "tbodyaccstdy" -0.698590444705882
"WALKING_UPSTAIRS" 23 "tbodyaccstdz" -0.749451963137255
"WALKING_UPSTAIRS" 23 "tbodygyrojerkmagmean" -0.882270244117647
"WALKING_UPSTAIRS" 23 "tbodygyrojerkmagstd" -0.89253399
"WALKING_UPSTAIRS" 23 "tbodygyrojerkmeanx" -0.106298335235294
"WALKING_UPSTAIRS" 23 "tbodygyrojerkmeany" -0.019487316254902
"WALKING_UPSTAIRS" 23 "tbodygyrojerkmeanz" -0.036596605472549
"WALKING_UPSTAIRS" 23 "tbodygyrojerkstdx" -0.895974663529412
"WALKING_UPSTAIRS" 23 "tbodygyrojerkstdy" -0.882641755686274
"WALKING_UPSTAIRS" 23 "tbodygyrojerkstdz" -0.871507955686274
"WALKING_UPSTAIRS" 23 "tbodygyromagmean" -0.751087886156863
"WALKING_UPSTAIRS" 23 "tbodygyromagstd" -0.825293094588235
"WALKING_UPSTAIRS" 23 "tbodygyromeanx" 0.0206976995901961
"WALKING_UPSTAIRS" 23 "tbodygyromeany" -0.0861700986078431
"WALKING_UPSTAIRS" 23 "tbodygyromeanz" 0.0342789268078431
"WALKING_UPSTAIRS" 23 "tbodygyrostdx" -0.892093185882353
"WALKING_UPSTAIRS" 23 "tbodygyrostdy" -0.836900782098039
"WALKING_UPSTAIRS" 23 "tbodygyrostdz" -0.663707528235294
"WALKING_UPSTAIRS" 23 "tgravityaccmagmean" -0.768353222588235
"WALKING_UPSTAIRS" 23 "tgravityaccmagstd" -0.820620024431373
"WALKING_UPSTAIRS" 23 "tgravityaccmeanx" 0.693502421764706
"WALKING_UPSTAIRS" 23 "tgravityaccmeany" 0.188101699043137
"WALKING_UPSTAIRS" 23 "tgravityaccmeanz" 0.0577300899607843
"WALKING_UPSTAIRS" 23 "tgravityaccstdx" -0.971024915686274
"WALKING_UPSTAIRS" 23 "tgravityaccstdy" -0.963956362156863
"WALKING_UPSTAIRS" 23 "tgravityaccstdz" -0.953098442156863
"LAYING" 24 "fbodyaccjerkmeanx" -0.896294913333333
"LAYING" 24 "fbodyaccjerkmeany" -0.879366780833333
"LAYING" 24 "fbodyaccjerkmeanz" -0.904023634722222
"LAYING" 24 "fbodyaccjerkstdx" -0.902861029305556
"LAYING" 24 "fbodyaccjerkstdy" -0.880178659166667
"LAYING" 24 "fbodyaccjerkstdz" -0.927153199027778
"LAYING" 24 "fbodyaccmagmean" -0.876384513333333
"LAYING" 24 "fbodyaccmagstd" -0.893901195833333
"LAYING" 24 "fbodyaccmeanx" -0.888751585277778
"LAYING" 24 "fbodyaccmeany" -0.854896285333333
"LAYING" 24 "fbodyaccmeanz" -0.874423168333333
"LAYING" 24 "fbodyaccstdx" -0.891108254305556
"LAYING" 24 "fbodyaccstdy" -0.852163947083333
"LAYING" 24 "fbodyaccstdz" -0.839576168708333
"LAYING" 24 "fbodybodyaccjerkmagmean" -0.883415145833333
"LAYING" 24 "fbodybodyaccjerkmagstd" -0.884695056805555
"LAYING" 24 "fbodybodygyrojerkmagmean" -0.919024091527778
"LAYING" 24 "fbodybodygyrojerkmagstd" -0.921313990138889
"LAYING" 24 "fbodybodygyromagmean" -0.881495030555556
"LAYING" 24 "fbodybodygyromagstd" -0.870386909722222
"LAYING" 24 "fbodygyromeanx" -0.89735491625
"LAYING" 24 "fbodygyromeany" -0.858804916388889
"LAYING" 24 "fbodygyromeanz" -0.878289234305556
"LAYING" 24 "fbodygyrostdx" -0.90342619
"LAYING" 24 "fbodygyrostdy" -0.821883860413889
